GO_ID	Symbol
GO:0050789	BCAR1
GO:0050789	ZC3H8
GO:0050789	CDC42BPB
GO:0050789	LMNB1
GO:0050789	DNAJC27
GO:0050789	PRKAG2
GO:0050789	ZNF107
GO:0050789	SUCO
GO:0050789	KBTBD8
GO:0050789	SPTLC2
GO:0050789	YTHDF2
GO:0050789	NPEPPS
GO:0050789	RNF138
GO:0050789	IP6K2
GO:0050789	GOSR1
GO:0050789	TP53I3
GO:0050789	AMOTL2
GO:0050789	UBR5
GO:0050789	LAMP1
GO:0050789	LAMC2
GO:0050789	STMN1
GO:0050789	UCHL5
GO:0050789	AFAP1L2
GO:0050789	SPIN4
GO:0050789	NGRN
GO:0050789	KIF23
GO:0050789	FAM101B
GO:0050789	SLC4A8
GO:0050789	ZNF117
GO:0050789	LAMC1
GO:0050789	LAMB1
GO:0050789	QKI
GO:0050789	POLR1B
GO:0050789	NLRC5
GO:0050789	ANTXR1
GO:0050789	RPF2
GO:0050789	ASB8
GO:0050789	KIF2A
GO:0050789	KIF5B
GO:0050789	ZNF710
GO:0050789	TMEM117
GO:0050789	KCNQ2
GO:0050789	HOMER3
GO:0050789	HOMER2
GO:0050789	KCNN4
GO:0050789	KCNMA1
GO:0050789	IRAK4
GO:0050789	MAP4K4
GO:0050789	SOGA1
GO:0050789	IPO5
GO:0050789	NMT2
GO:0050789	TGFBRAP1
GO:0050789	ZNF706
GO:0050789	CIAO1
GO:0050789	KPNA2
GO:0050789	KPNA1
GO:0050789	KIF11
GO:0050789	RASA4B
GO:0050789	NTN1
GO:0050789	CAMKK1
GO:0050789	SUV420H1
GO:0050789	APH1A
GO:0050789	PHF20L1
GO:0050789	ABHD5
GO:0050789	KARS
GO:0050789	POLDIP3
GO:0050789	NOA1
GO:0050789	JUN
GO:0050789	ITGBL1
GO:0050789	JAG2
GO:0050789	TMEM37
GO:0050789	JAK2
GO:0050789	ITPK1
GO:0050789	ZFYVE9
GO:0050789	BTBD10
GO:0050789	ITPR2
GO:0050789	TRIP10
GO:0050789	TRIP13
GO:0050789	NUDT16L1
GO:0050789	NIN
GO:0050789	PLCE1
GO:0050789	NUSAP1
GO:0050789	NREP
GO:0050789	KCNF1
GO:0050789	ZNF639
GO:0050789	PEAR1
GO:0050789	HERC5
GO:0050789	KCNH1
GO:0050789	BRMS1L
GO:0050789	KCNB1
GO:0050789	B4GALT5
GO:0050789	SIRPA
GO:0050789	ERAP1
GO:0050789	S1PR2
GO:0050789	HDAC10
GO:0050789	GSG2
GO:0050789	MIF
GO:0050789	RAB8B
GO:0050789	CYTH1
GO:0050789	ITGB1BP1
GO:0050789	CYTH3
GO:0050789	MKI67
GO:0050789	CYTH2
GO:0050789	BCL11A
GO:0050789	KMT2A
GO:0050789	RASSF10
GO:0050789	LSM7
GO:0050789	GPRC5B
GO:0050789	PDLIM7
GO:0050789	STK17A
GO:0050789	MMP9
GO:0050789	MFHAS1
GO:0050789	OBSCN
GO:0050789	NLK
GO:0050789	CAB39
GO:0050789	MTA2
GO:0050789	NOLC1
GO:0050789	LDLRAD3
GO:0050789	PNMA1
GO:0050789	DLG5
GO:0050789	IL32
GO:0050789	ZMYM6
GO:0050789	FAM83G
GO:0050789	LRRFIP2
GO:0050789	LRRFIP1
GO:0050789	ANKRD27
GO:0050789	MDK
GO:0050789	AURKB
GO:0050789	MDM4
GO:0050789	PRICKLE1
GO:0050789	DDX21
GO:0050789	MAP3K5
GO:0050789	MAP3K1
GO:0050789	AMIGO2
GO:0050789	WDR75
GO:0050789	RAB8A
GO:0050789	BEST3
GO:0050789	EBAG9
GO:0050789	MEST
GO:0050789	MET
GO:0050789	MFGE8
GO:0050789	OSMR
GO:0050789	MFI2
GO:0050789	PDCD5
GO:0050789	ADAM22
GO:0050789	KITLG
GO:0050789	RABEP1
GO:0050789	CCNB2
GO:0050789	LARS
GO:0050789	RQCD1
GO:0050789	SMC3
GO:0050789	MARS
GO:0050789	MAP4
GO:0050789	APH1B
GO:0050789	RAB14
GO:0050789	MXD3
GO:0050789	MAP1B
GO:0050789	LATS1
GO:0050789	MTA1
GO:0050789	MBP
GO:0050789	USP2
GO:0050789	MAZ
GO:0050789	EVL
GO:0050789	DCDC2
GO:0050789	MAX
GO:0050789	SART1
GO:0050789	ZMIZ2
GO:0050789	NELFCD
GO:0050789	MCM2
GO:0050789	MCL1
GO:0050789	CLDN1
GO:0050789	RASSF5
GO:0050789	MCAM
GO:0050789	SOX7
GO:0050789	GEN1
GO:0050789	C9orf114
GO:0050789	PRC1
GO:0050789	SLC7A7
GO:0050789	RIOK1
GO:0050789	LRP6
GO:0050789	C14orf166
GO:0050789	ASB1
GO:0050789	SPAG9
GO:0050789	LTBP3
GO:0050789	LTBP2
GO:0050789	CD99L2
GO:0050789	AZIN1
GO:0050789	MAP3K14
GO:0050789	MAD2L1
GO:0050789	SOCS3
GO:0050789	RAB34
GO:0050789	SRRT
GO:0050789	RTN4RL1
GO:0050789	MBIP
GO:0050789	HDAC7
GO:0050789	NOL3
GO:0050789	FAM49B
GO:0050789	CAPRIN1
GO:0050789	KCTD11
GO:0050789	LONP2
GO:0050789	HIST1H2BJ
GO:0050789	KIF18B
GO:0050789	SMAD3
GO:0050789	SMAD6
GO:0050789	EME1
GO:0050789	LSR
GO:0050789	RBM4B
GO:0050789	USP13
GO:0050789	NCF2
GO:0050789	ANP32E
GO:0050789	TSPAN14
GO:0050789	NCL
GO:0050789	CDT1
GO:0050789	UHRF1
GO:0050789	PLXNC1
GO:0050789	ABI2
GO:0050789	RACGAP1
GO:0050789	CCNL2
GO:0050789	HNRNPM
GO:0050789	TRIM28
GO:0050789	DROSHA
GO:0050789	FARP1
GO:0050789	PPP1R14C
GO:0050789	FHOD1
GO:0050789	NUBP1
GO:0050789	MYO9B
GO:0050789	SORBS3
GO:0050789	TENM1
GO:0050789	RBM7
GO:0050789	ZDHHC8
GO:0050789	PPP1R12A
GO:0050789	TNK2
GO:0050789	ALYREF
GO:0050789	TFCP2L1
GO:0050789	NAB1
GO:0050789	SENP1
GO:0050789	PACSIN3
GO:0050789	MPHOSPH10
GO:0050789	NUTF2
GO:0050789	CBLN2
GO:0050789	CARD10
GO:0050789	TRIM8
GO:0050789	PARVB
GO:0050789	IL18BP
GO:0050789	EEF2K
GO:0050789	SEH1L
GO:0050789	KIF18A
GO:0050789	EPN1
GO:0050789	MYH9
GO:0050789	HCFC2
GO:0050789	UST
GO:0050789	MYBL1
GO:0050789	MYB
GO:0050789	PQBP1
GO:0050789	TSPAN5
GO:0050789	ACTR3
GO:0050789	PSMC3IP
GO:0050789	RBM15B
GO:0050789	TCF7L1
GO:0050789	ZNF569
GO:0050789	SYT6
GO:0050789	PPIF
GO:0050789	VANGL1
GO:0050789	NETO2
GO:0050789	RAD50
GO:0050789	KIF20A
GO:0050789	ACTR1A
GO:0050789	PKN3
GO:0050789	PDIA6
GO:0050789	TRAP1
GO:0050789	MED6
GO:0050789	AKT3
GO:0050789	ABI1
GO:0050789	RNF207
GO:0050789	LSM14B
GO:0050789	ZBTB33
GO:0050789	OCLN
GO:0050789	MT1X
GO:0050789	PARP2
GO:0050789	MT2A
GO:0050789	GIT1
GO:0050789	SH2D3A
GO:0050789	MSX1
GO:0050789	UBA2
GO:0050789	KIF14
GO:0050789	HIPK2
GO:0050789	ARNT2
GO:0050789	FLVCR1
GO:0050789	RBM8A
GO:0050789	POLR2M
GO:0050789	KIAA0020
GO:0050789	STXBP6
GO:0050789	PHPT1
GO:0050789	TTL
GO:0050789	HNRNPDL
GO:0050789	THRAP3
GO:0050789	ATAD2
GO:0050789	GLTPD1
GO:0050789	TOMM70A
GO:0050789	COL18A1
GO:0050789	ZNF34
GO:0050789	FCHSD2
GO:0050789	EFHB
GO:0050789	ORC5
GO:0050789	TLK1
GO:0050789	EEPD1
GO:0050789	STMN3
GO:0050789	GAB2
GO:0050789	CDON
GO:0050789	CCDC80
GO:0050789	PRR7
GO:0050789	EPM2AIP1
GO:0050789	PPP4R2
GO:0050789	OXCT1
GO:0050789	ODC1
GO:0050789	ODF2
GO:0050789	DENND4B
GO:0050789	MTERFD1
GO:0050789	TBC1D4
GO:0050789	EXOSC3
GO:0050789	NUAK1
GO:0050789	OPA1
GO:0050789	ZBED4
GO:0050789	CKAP5
GO:0050789	KIAA0586
GO:0050789	NT5E
GO:0050789	ROR1
GO:0050789	NTRK3
GO:0050789	DAB2IP
GO:0050789	BCLAF1
GO:0050789	NUP88
GO:0050789	EIF4A3
GO:0050789	GMNN
GO:0050789	TM9SF4
GO:0050789	KIAA0101
GO:0050789	RASSF2
GO:0050789	MATR3
GO:0050789	TXNDC12
GO:0050789	MEMO1
GO:0050789	NPM1
GO:0050789	NMD3
GO:0050789	ARHGAP11A
GO:0050789	NPR3
GO:0050789	NPR2
GO:0050789	ZEB2
GO:0050789	MELK
GO:0050789	CTIF
GO:0050789	RNF40
GO:0050789	NPTX1
GO:0050789	SETD7
GO:0050789	NUPL1
GO:0050789	SH3D19
GO:0050789	ZNF827
GO:0050789	NRCAM
GO:0050789	CHD9
GO:0050789	FHOD3
GO:0050789	NMT1
GO:0050789	OPA3
GO:0050789	NONO
GO:0050789	SLC2A8
GO:0050789	DOCK4
GO:0050789	STRN3
GO:0050789	LRP12
GO:0050789	SEMA3E
GO:0050789	UBQLN2
GO:0050789	ERO1L
GO:0050789	SH3KBP1
GO:0050789	ESPL1
GO:0050789	LMCD1
GO:0050789	NOTCH2
GO:0050789	NFYB
GO:0050789	BTNL9
GO:0050789	HDAC4
GO:0050789	NFX1
GO:0050789	TOX
GO:0050789	NFKB2
GO:0050789	HUNK
GO:0050789	NFIX
GO:0050789	NFKB1
GO:0050789	ZNF703
GO:0050789	PTGES2
GO:0050789	NFKBIE
GO:0050789	PIF1
GO:0050789	BAIAP2L2
GO:0050789	CLSTN3
GO:0050789	SART3
GO:0050789	EHD2
GO:0050789	SETD1A
GO:0050789	SOGA3
GO:0050789	EHD4
GO:0050789	SOCS7
GO:0050789	MDC1
GO:0050789	SOCS5
GO:0050789	NEDD9
GO:0050789	MICAL2
GO:0050789	NFIB
GO:0050789	EPC1
GO:0050789	ARHGEF10
GO:0050789	NUP155
GO:0050789	NF2
GO:0050789	NFIA
GO:0050789	NFATC2
GO:0050789	ATP6V0E2
GO:0050789	KDM4A
GO:0050789	SEPT2
GO:0050789	PHF14
GO:0050789	NEDD4
GO:0050789	TMEM65
GO:0050789	RAB11FIP1
GO:0050789	HDGFRP3
GO:0050789	CDCA2
GO:0050789	SGK223
GO:0050789	ASAP1
GO:0016043	TADA1
GO:0016043	ABCA1
GO:0016043	ABCA2
GO:0016043	SF3A2
GO:0016043	GEM
GO:0016043	ABCA3
GO:0016043	PLXNB1
GO:0016043	SSX2IP
GO:0016043	PMAIP1
GO:0016043	ACOT2
GO:0016043	PMP22
GO:0016043	MKKS
GO:0016043	ASCC3
GO:0016043	PANK2
GO:0016043	SMPD4
GO:0016043	PLK1
GO:0016043	PLS3
GO:0016043	ACTG1
GO:0016043	PLEC
GO:0016043	PLD2
GO:0016043	DOCK10
GO:0016043	EHD1
GO:0016043	PPID
GO:0016043	ACTN1
GO:0016043	MCMBP
GO:0016043	GLS
GO:0016043	MAP9
GO:0016043	ARID1A
GO:0016043	RAB10
GO:0016043	HIST1H2AI
GO:0016043	ADARB1
GO:0016043	TTLL11
GO:0016043	TOP1MT
GO:0016043	MED1
GO:0016043	MMP24
GO:0016043	RAB39B
GO:0016043	ADD2
GO:0016043	GNB3
GO:0016043	GNAI3
GO:0016043	PARP1
GO:0016043	POLE2
GO:0016043	H2AFY2
GO:0016043	POLE
GO:0016043	SRCAP
GO:0016043	CNTROB
GO:0016043	POLD1
GO:0016043	C17orf96
GO:0016043	ADM
GO:0016043	POLA1
GO:0016043	POLR2D
GO:0016043	RUVBL2
GO:0016043	TMEM30A
GO:0016043	AP2B1
GO:0016043	KATNA1
GO:0016043	EHMT1
GO:0016043	KCTD12
GO:0016043	PRIM2
GO:0016043	ARHGAP28
GO:0016043	FUS
GO:0016043	ENAH
GO:0016043	PARVA
GO:0016043	PEAK1
GO:0016043	CIT
GO:0016043	AIMP2
GO:0016043	AKT1
GO:0016043	USP7
GO:0016043	UBE2C
GO:0016043	DCLK2
GO:0016043	NUDT21
GO:0016043	ALDH1A3
GO:0016043	DEK
GO:0016043	PPP1CA
GO:0016043	RABEP2
GO:0016043	FZD2
GO:0016043	HIST2H2AB
GO:0016043	LYSMD3
GO:0016043	H2AFJ
GO:0016043	ESCO1
GO:0016043	KANSL3
GO:0016043	FOSL1
GO:0016043	MYSM1
GO:0016043	SUV39H2
GO:0016043	TUBGCP5
GO:0016043	RAB35
GO:0016043	PRNP
GO:0016043	GPRIN1
GO:0016043	KMT2D
GO:0016043	AAAS
GO:0016043	PAPD7
GO:0016043	HMGA2
GO:0016043	ASUN
GO:0016043	IMMT
GO:0016043	MAPK8
GO:0016043	KCNQ1OT1
GO:0016043	COPS6
GO:0016043	PRKDC
GO:0016043	FERMT2
GO:0016043	MICALL2
GO:0016043	NDC1
GO:0016043	PKN1
GO:0016043	ANXA2
GO:0016043	MAP7D1
GO:0016043	PRKCE
GO:0016043	CLMN
GO:0016043	BRD3
GO:0016043	PRKCA
GO:0016043	ANK2
GO:0016043	LUC7L
GO:0016043	TMEM123
GO:0016043	APEX1
GO:0016043	CCDC78
GO:0016043	PAX2
GO:0016043	SDAD1
GO:0016043	SMC6
GO:0016043	GSPT1
GO:0016043	RFWD3
GO:0016043	CEP55
GO:0016043	SHQ1
GO:0016043	PDCL
GO:0016043	GTF2F2
GO:0016043	MSL2
GO:0016043	MRPS10
GO:0016043	GTF2H3
GO:0016043	DYNC2H1
GO:0016043	PACSIN2
GO:0016043	FOPNL
GO:0016043	MCPH1
GO:0016043	MAP7D3
GO:0016043	RIF1
GO:0016043	TBL1XR1
GO:0016043	PAFAH1B1
GO:0016043	ATAD3A
GO:0016043	SERPINE1
GO:0016043	PAK2
GO:0016043	MRPL3
GO:0016043	CEP250
GO:0016043	PKP3
GO:0016043	H2AFX
GO:0016043	TUBA1A
GO:0016043	HIST1H1E
GO:0016043	SUPT16H
GO:0016043	H1F0
GO:0016043	ARRB2
GO:0016043	PDGFRA
GO:0016043	CDC73
GO:0016043	PDGFB
GO:0016043	RHOB
GO:0016043	BTG2
GO:0016043	HAS3
GO:0016043	STRAP
GO:0016043	ARF6
GO:0016043	PSIP1
GO:0016043	DAP3
GO:0016043	BAZ1A
GO:0016043	ATG2B
GO:0016043	H3F3B
GO:0016043	ADAMTS6
GO:0016043	RND3
GO:0016043	PCNT
GO:0016043	ARHGAP17
GO:0016043	MAP3K12
GO:0016043	CORO1A
GO:0016043	ZYX
GO:0016043	HCCS
GO:0016043	CDK16
GO:0016043	EFTUD1
GO:0016043	FAT4
GO:0016043	NUDT5
GO:0016043	LEO1
GO:0016043	FRMD6
GO:0016043	WRAP53
GO:0016043	FIGN
GO:0016043	CDC42EP1
GO:0016043	CDCA8
GO:0016043	HDAC1
GO:0016043	ZNF207
GO:0016043	KAT7
GO:0016043	HAUS2
GO:0016043	XPC
GO:0016043	PFN2
GO:0016043	CEP164
GO:0016043	PI4K2B
GO:0016043	ATP1B1
GO:0016043	AGO3
GO:0016043	GPC1
GO:0016043	RERE
GO:0016043	WNT11
GO:0016043	ATM
GO:0016043	SH3PXD2B
GO:0016043	CNKSR2
GO:0016043	PPP6R1
GO:0016043	WHSC1
GO:0016043	LMTK2
GO:0016043	ICK
GO:0016043	ATP5G1
GO:0016043	HIST4H4
GO:0016043	PFN1
GO:0016043	CD24
GO:0016043	RHOBTB3
GO:0016043	WIPF1
GO:0016043	ATP8B1
GO:0016043	HJURP
GO:0016043	BAX
GO:0016043	PKD2
GO:0016043	PUF60
GO:0016043	TMEM43
GO:0016043	BAAT
GO:0016043	PI4KA
GO:0016043	BRCC3
GO:0016043	B2M
GO:0016043	AXL
GO:0016043	ASXL1
GO:0016043	GPX4
GO:0016043	PKP2
GO:0016043	ATRX
GO:0016043	TWF2
GO:0016043	SERPINE2
GO:0016043	CBX3
GO:0016043	PHB2
GO:0016043	CXCL1
GO:0016043	BCL2
GO:0016043	XRCC5
GO:0016043	YWHAH
GO:0016043	YWHAZ
GO:0016043	YWHAB
GO:0016043	MAPKAP1
GO:0016043	STRA13
GO:0016043	BRCA2
GO:0016043	APC2
GO:0016043	SPDL1
GO:0016043	TTC19
GO:0016043	CENPV
GO:0016043	NRP1
GO:0016043	PRMT1
GO:0016043	LIN7A
GO:0016043	RECQL
GO:0016043	ARL13B
GO:0016043	DPF2
GO:0016043	BANF1
GO:0016043	IQGAP3
GO:0016043	BDNF
GO:0016043	RING1
GO:0016043	BLM
GO:0016043	KCTD15
GO:0016043	TET3
GO:0016043	BICD1
GO:0016043	HIST3H2BB
GO:0016043	MCIDAS
GO:0016043	BMP1
GO:0016043	WDR77
GO:0016043	IBA57
GO:0016043	KAT2B
GO:0016043	FASTKD3
GO:0016043	GGCT
GO:0016043	ERCC6L
GO:0016043	HAVCR1
GO:0016043	MYRF
GO:0016043	ABCE1
GO:0016043	SYNJ2
GO:0016043	LRRC49
GO:0016043	HAUS6
GO:0016043	AP1M1
GO:0016043	HUS1
GO:0016043	DYM
GO:0016043	LIX1L
GO:0016043	GPHN
GO:0016043	BUB1
GO:0016043	BUB1B
GO:0016043	HERC1
GO:0016043	SPRY2
GO:0016043	HSPD1
GO:0016043	NCKAP5
GO:0016043	ABCC4
GO:0016043	MBTD1
GO:0016043	HSP90AA1
GO:0016043	MBD2
GO:0016043	WASF1
GO:0016043	CAPZA1
GO:0016043	CCSAP
GO:0016043	VAV3
GO:0016043	ACAA2
GO:0016043	CAPN2
GO:0016043	MCRS1
GO:0016043	HMGN1
GO:0016043	HMGB3
GO:0016043	HMGB2
GO:0016043	HMGB1
GO:0016043	EMG1
GO:0016043	BRD9
GO:0016043	TIMM10B
GO:0016043	EIF3B
GO:0016043	CHCHD10
GO:0016043	PPIH
GO:0016043	EIF3J
GO:0016043	TACC3
GO:0016043	BAIAP2
GO:0016043	RPA1
GO:0016043	CAP1
GO:0016043	STX10
GO:0016043	PRPF39
GO:0016043	HK2
GO:0016043	CACNB1
GO:0016043	HIPK1
GO:0016043	HMGN4
GO:0016043	MNX1
GO:0016043	NRG1
GO:0016043	UNC13B
GO:0016043	CARM1
GO:0016043	CALM3
GO:0016043	CALM1
GO:0016043	UBE2K
GO:0016043	STK25
GO:0016043	HOXA13
GO:0016043	ADAM19
GO:0016043	NPM3
GO:0016043	KLF2
GO:0016043	THG1L
GO:0016043	MRPS26
GO:0016043	HNRNPU
GO:0016043	CENPH
GO:0016043	CORO2B
GO:0016043	MRPS9
GO:0016043	FBXO5
GO:0016043	TUBB3
GO:0016043	MRPL36
GO:0016043	FOXA3
GO:0016043	SERPINH1
GO:0016043	HNRNPA2B1
GO:0016043	SORT1
GO:0016043	HNRNPC
GO:0016043	PLEK2
GO:0016043	SNAP23
GO:0016043	CAV2
GO:0016043	CAV1
GO:0016043	NAPA
GO:0016043	NDC80
GO:0016043	RYK
GO:0016043	MYOF
GO:0016043	CCNA2
GO:0016043	CHCHD3
GO:0016043	CLIP1
GO:0016043	HMGA1
GO:0016043	PLEKHG2
GO:0016043	DCLRE1B
GO:0016043	NUPR1
GO:0016043	RRM1
GO:0016043	FOXA2
GO:0016043	SEPT7
GO:0016043	CDC20
GO:0016043	ITGA10
GO:0016043	CRTC3
GO:0016043	HTRA1
GO:0016043	CDH2
GO:0016043	ANLN
GO:0016043	CNTNAP1
GO:0016043	SPAG5
GO:0016043	RBMX
GO:0016043	PKP4
GO:0016043	SMC2
GO:0016043	CCSER2
GO:0016043	PPFIBP2
GO:0016043	CDC42EP3
GO:0016043	NLE1
GO:0016043	PRPF8
GO:0016043	UBE2S
GO:0016043	PRPF19
GO:0016043	ILK
GO:0016043	PATL1
GO:0016043	CGGBP1
GO:0016043	CD47
GO:0016043	CD44
GO:0016043	EML4
GO:0016043	IKBKB
GO:0016043	NUCKS1
GO:0016043	COPS3
GO:0016043	GAR1
GO:0016043	TERF2IP
GO:0016043	PPARGC1B
GO:0016043	NEBL
GO:0016043	HYLS1
GO:0016043	CENPA
GO:0016043	PSMD13
GO:0016043	CENPE
GO:0016043	KLHL17
GO:0016043	CENPF
GO:0016043	ANP32B
GO:0016043	ITGA2
GO:0016043	ITGA3
GO:0016043	ITGB6
GO:0016043	PTGFRN
GO:0016043	POLE3
GO:0016043	POLR1E
GO:0016043	DENR
GO:0016043	PTK2
GO:0016043	CDK4
GO:0016043	INPPL1
GO:0016043	CDH24
GO:0016043	MPP5
GO:0016043	PSMG1
GO:0016043	KLF7
GO:0016043	ARPC1A
GO:0016043	RUVBL1
GO:0016043	CDH4
GO:0016043	SCLT1
GO:0016043	PTPRD
GO:0016043	ITGA6
GO:0016043	PLA2G4C
GO:0016043	PTPRF
GO:0016043	ARHGEF28
GO:0016043	RRN3
GO:0016043	IQGAP2
GO:0016043	HIST2H2BE
GO:0016043	ZNHIT6
GO:0016043	NEK6
GO:0016043	PTX3
GO:0016043	HIST1H4A
GO:0016043	HIST1H3J
GO:0016043	SRSF10
GO:0016043	PTPRK
GO:0016043	HIST1H3H
GO:0016043	HIST1H3B
GO:0016043	HIST1H2AM
GO:0016043	HIST2H2AC
GO:0016043	PLK2
GO:0016043	MMS19
GO:0016043	HIST1H2AC
GO:0016043	PXN
GO:0016043	ELFN1
GO:0016043	PWP2
GO:0016043	PDLIM2
GO:0016043	ABCD4
GO:0016043	HIST1H2BL
GO:0016043	PVR
GO:0016043	BRPF3
GO:0016043	CHD3
GO:0016043	RCC1
GO:0016043	RAB3B
GO:0016043	PIP4K2B
GO:0016043	SDCCAG3
GO:0016043	SDCCAG8
GO:0016043	ADAMTSL5
GO:0016043	RAD23B
GO:0016043	TUBG2
GO:0016043	HIST1H4E
GO:0016043	RAC3
GO:0016043	PRELID1
GO:0016043	RAC1
GO:0016043	INO80
GO:0016043	RAB27A
GO:0016043	KCTD18
GO:0016043	RAN
GO:0016043	CLTC
GO:0016043	RAD54L
GO:0016043	MRPL50
GO:0016043	RAD52
GO:0016043	CYFIP2
GO:0016043	SRPX
GO:0016043	DNAJC2
GO:0016043	EPB41L4B
GO:0016043	EEA1
GO:0016043	CLTB
GO:0016043	CELF1
GO:0016043	WDR5B
GO:0016043	RAP2A
GO:0016043	CTCF
GO:0016043	MITD1
GO:0016043	SMARCA5
GO:0016043	CLCN3
GO:0016043	IGF1R
GO:0016043	PRDM16
GO:0016043	FAM171A1
GO:0016043	HIRIP3
GO:0016043	RAE1
GO:0016043	PLK4
GO:0016043	TSPYL2
GO:0016043	ANKRD1
GO:0016043	SLC12A7
GO:0016043	CYR61
GO:0016043	PTGES3
GO:0016043	CUL3
GO:0016043	CKS2
GO:0016043	CIRBP
GO:0016043	USP39
GO:0016043	CACNG4
GO:0016043	PCGF5
GO:0016043	AKT1S1
GO:0016043	SPTAN1
GO:0016043	MKI67IP
GO:0016043	FBXO18
GO:0016043	CORO1C
GO:0016043	LDLR
GO:0016043	SPG7
GO:0016043	HOOK3
GO:0016043	SPARC
GO:0016043	DDX12P
GO:0016043	GBA2
GO:0016043	SYCE1L
GO:0016043	COA4
GO:0016043	BRSK1
GO:0016043	LOXL2
GO:0016043	LSM2
GO:0016043	MRPL33
GO:0016043	CCNB1IP1
GO:0016043	UBXN2B
GO:0016043	AJUBA
GO:0016043	SON
GO:0016043	BCAR1
GO:0016043	SOD2
GO:0016043	MRPL27
GO:0016043	CDC42BPB
GO:0016043	CGNL1
GO:0016043	CREB1
GO:0016043	HGSNAT
GO:0016043	CADM1
GO:0016043	SNRPD1
GO:0016043	SNRPE
GO:0016043	PLK3
GO:0016043	SNRPF
GO:0016043	SNRPG
GO:0016043	FSCN1
GO:0016043	TBPL1
GO:0016043	YTHDF2
GO:0016043	COL1A1
GO:0016043	GOSR1
GO:0016043	NIP7
GO:0016043	COL3A1
GO:0016043	COL4A1
GO:0016043	CNN3
GO:0016043	CNN2
GO:0016043	TUBB6
GO:0016043	SMPD1
GO:0016043	AMOTL2
GO:0016043	POLA2
GO:0016043	COL7A1
GO:0016043	SMARCB1
GO:0016043	COL6A2
GO:0016043	LAMC2
GO:0016043	SMARCA4
GO:0016043	STMN1
GO:0016043	SMARCD2
GO:0016043	SMARCD1
GO:0016043	COL4A2
GO:0016043	HIST1H2BK
GO:0016043	COL5A2
GO:0016043	COL6A1
GO:0016043	HIST1H2AH
GO:0016043	COL5A1
GO:0016043	KMT2C
GO:0016043	KIF23
GO:0016043	FAM101B
GO:0016043	COL12A1
GO:0016043	ZNF462
GO:0016043	LAMC1
GO:0016043	COL16A1
GO:0016043	COL13A1
GO:0016043	LAMB1
GO:0016043	POLR1B
GO:0016043	KIFC3
GO:0016043	ANTXR1
GO:0016043	PPP1R9B
GO:0016043	RPF2
GO:0016043	KIF2A
GO:0016043	KDM2B
GO:0016043	KIF5B
GO:0016043	SUPV3L1
GO:0016043	SUN2
GO:0016043	CTBP2
GO:0016043	EML3
GO:0016043	SVIL
GO:0016043	KCNN4
GO:0016043	VAMP2
GO:0016043	KCNMA1
GO:0016043	MAP4K4
GO:0016043	CTNNB1
GO:0016043	PITPNB
GO:0016043	RECQL4
GO:0016043	PSRC1
GO:0016043	LRRC8C
GO:0016043	TGFBRAP1
GO:0016043	CIAO1
GO:0016043	KPNA3
GO:0016043	SBDS
GO:0016043	KIF22
GO:0016043	NTN1
GO:0016043	KIF11
GO:0016043	KIFC1
GO:0016043	SUV420H1
GO:0016043	DDX23
GO:0016043	STC1
GO:0016043	KIF4A
GO:0016043	PHF20L1
GO:0016043	MTCH1
GO:0016043	CRKL
GO:0016043	CRK
GO:0016043	MRPL51
GO:0016043	NIPBL
GO:0016043	FKBP10
GO:0016043	COG4
GO:0016043	JUN
GO:0016043	JAK2
GO:0016043	TRIP10
GO:0016043	TRIP13
GO:0016043	NIN
GO:0016043	CHTF18
GO:0016043	TROVE2
GO:0016043	PLCE1
GO:0016043	MINA
GO:0016043	CBR4
GO:0016043	NUSAP1
GO:0016043	NREP
GO:0016043	ZNF335
GO:0016043	CSK
GO:0016043	RSL24D1
GO:0016043	SPTBN2
GO:0016043	KCNF1
GO:0016043	TTLL1
GO:0016043	CSNK1A1
GO:0016043	CSNK1D
GO:0016043	B4GALT6
GO:0016043	BRMS1L
GO:0016043	KCNB1
GO:0016043	CSRP1
GO:0016043	SRF
GO:0016043	B4GALT5
GO:0016043	DHX9
GO:0016043	PHLDB2
GO:0016043	DDX6
GO:0016043	S1PR2
GO:0016043	LUC7L3
GO:0016043	HDAC10
GO:0016043	STARD3NL
GO:0016043	GADD45A
GO:0016043	GSG2
GO:0016043	RAB8B
GO:0016043	MIF
GO:0016043	KIAA1244
GO:0016043	SAPCD2
GO:0016043	DDB2
GO:0016043	WWTR1
GO:0016043	SET
GO:0016043	MEIOB
GO:0016043	DCTN1
GO:0016043	ITGB1BP1
GO:0016043	CYTH2
GO:0016043	GEMIN5
GO:0016043	DBN1
GO:0016043	ATL3
GO:0016043	KMT2A
GO:0016043	VTI1A
GO:0016043	AHCTF1
GO:0016043	PDLIM7
GO:0016043	MMP9
GO:0016043	CCL2
GO:0016043	OBSCN
GO:0016043	MTA2
GO:0016043	MMP17
GO:0016043	NOLC1
GO:0016043	CX3CL1
GO:0016043	DLG5
GO:0016043	ZMYM6
GO:0016043	MCU
GO:0016043	ANKRD27
GO:0016043	PLEKHA7
GO:0016043	MDK
GO:0016043	AURKB
GO:0016043	MDM4
GO:0016043	CHD5
GO:0016043	ARID1B
GO:0016043	ATRNL1
GO:0016043	HEG1
GO:0016043	KIAA1211
GO:0016043	DARS
GO:0016043	DAPK3
GO:0016043	RAB8A
